edge,horizon,scheme,quantile,weight
2009-05,13,TVW1,0.25,0.26666666666666666
2009-05,13,TVW1,0.5,0.4666666666666667
2009-05,13,TVW1,0.75,0.26666666666666666
2009-05,13,TVW2,0.3333333333333333,0.30000000000000004
2009-05,13,TVW2,0.5,0.4
2009-05,13,TVW2,0.6666666666666666,0.30000000000000004
2009-05,13,TVW3,0.1,0.06666666666666667
2009-05,13,TVW3,0.25,0.23888888888888887
2009-05,13,TVW3,0.5,0.3888888888888889
2009-05,13,TVW3,0.75,0.23888888888888887
2009-05,13,TVW3,0.9,0.06666666666666667
2009-06,13,TVW1,0.25,0.26666666666666666
2009-06,13,TVW1,0.5,0.4666666666666667
2009-06,13,TVW1,0.75,0.26666666666666666
2009-06,13,TVW2,0.3333333333333333,0.30000000000000004
2009-06,13,TVW2,0.5,0.4
2009-06,13,TVW2,0.6666666666666666,0.30000000000000004
2009-06,13,TVW3,0.1,0.06666666666666667
2009-06,13,TVW3,0.25,0.23888888888888887
2009-06,13,TVW3,0.5,0.3888888888888889
2009-06,13,TVW3,0.75,0.23888888888888887
2009-06,13,TVW3,0.9,0.06666666666666667
2009-07,13,TVW1,0.25,0.26666666666666666
2009-07,13,TVW1,0.5,0.4666666666666667
2009-07,13,TVW1,0.75,0.26666666666666666
2009-07,13,TVW2,0.3333333333333333,0.30000000000000004
2009-07,13,TVW2,0.5,0.4
2009-07,13,TVW2,0.6666666666666666,0.30000000000000004
2009-07,13,TVW3,0.1,0.06666666666666667
2009-07,13,TVW3,0.25,0.23888888888888887
2009-07,13,TVW3,0.5,0.3888888888888889
2009-07,13,TVW3,0.75,0.23888888888888887
2009-07,13,TVW3,0.9,0.06666666666666667
2009-08,13,TVW1,0.25,0.26666666666666666
2009-08,13,TVW1,0.5,0.4666666666666667
2009-08,13,TVW1,0.75,0.26666666666666666
2009-08,13,TVW2,0.3333333333333333,0.30000000000000004
2009-08,13,TVW2,0.5,0.4
2009-08,13,TVW2,0.6666666666666666,0.30000000000000004
2009-08,13,TVW3,0.1,0.06666666666666667
2009-08,13,TVW3,0.25,0.23888888888888887
2009-08,13,TVW3,0.5,0.3888888888888889
2009-08,13,TVW3,0.75,0.23888888888888887
2009-08,13,TVW3,0.9,0.06666666666666667
2009-09,13,TVW1,0.25,0.26666666666666666
2009-09,13,TVW1,0.5,0.4666666666666667
2009-09,13,TVW1,0.75,0.26666666666666666
2009-09,13,TVW2,0.3333333333333333,0.30000000000000004
2009-09,13,TVW2,0.5,0.4
2009-09,13,TVW2,0.6666666666666666,0.30000000000000004
2009-09,13,TVW3,0.1,0.06666666666666667
2009-09,13,TVW3,0.25,0.23888888888888887
2009-09,13,TVW3,0.5,0.3888888888888889
2009-09,13,TVW3,0.75,0.23888888888888887
2009-09,13,TVW3,0.9,0.06666666666666667
2009-10,13,TVW1,0.25,0.26666666666666666
2009-10,13,TVW1,0.5,0.4666666666666667
2009-10,13,TVW1,0.75,0.26666666666666666
2009-10,13,TVW2,0.3333333333333333,0.30000000000000004
2009-10,13,TVW2,0.5,0.4
2009-10,13,TVW2,0.6666666666666666,0.30000000000000004
2009-10,13,TVW3,0.1,0.06666666666666667
2009-10,13,TVW3,0.25,0.23888888888888887
2009-10,13,TVW3,0.5,0.3888888888888889
2009-10,13,TVW3,0.75,0.23888888888888887
2009-10,13,TVW3,0.9,0.06666666666666667
2009-11,13,TVW1,0.25,0.26666666666666666
2009-11,13,TVW1,0.5,0.4666666666666667
2009-11,13,TVW1,0.75,0.26666666666666666
2009-11,13,TVW2,0.3333333333333333,0.30000000000000004
2009-11,13,TVW2,0.5,0.4
2009-11,13,TVW2,0.6666666666666666,0.30000000000000004
2009-11,13,TVW3,0.1,0.06666666666666667
2009-11,13,TVW3,0.25,0.23888888888888887
2009-11,13,TVW3,0.5,0.3888888888888889
2009-11,13,TVW3,0.75,0.23888888888888887
2009-11,13,TVW3,0.9,0.06666666666666667
2009-12,13,TVW1,0.25,0.26666666666666666
2009-12,13,TVW1,0.5,0.4666666666666667
2009-12,13,TVW1,0.75,0.26666666666666666
2009-12,13,TVW2,0.3333333333333333,0.30000000000000004
2009-12,13,TVW2,0.5,0.4
2009-12,13,TVW2,0.6666666666666666,0.30000000000000004
2009-12,13,TVW3,0.1,0.06666666666666667
2009-12,13,TVW3,0.25,0.23888888888888887
2009-12,13,TVW3,0.5,0.3888888888888889
2009-12,13,TVW3,0.75,0.23888888888888887
2009-12,13,TVW3,0.9,0.06666666666666667
